,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
118,118,2.3333333333333335,2022-03-07 02:45:13.252152,2022-03-07 02:45:34.531259,0 days 00:00:21.279107,128,0.1,0.0008585628356372818,0.9,0.9999,1.8913987493406724e-05,0.7,5,512,0.7853202302772856,PRUNED
119,119,-3.0,2022-03-07 02:45:34.531259,2022-03-07 02:46:14.308017,0 days 00:00:39.776758,64,0.2,0.002245277734131797,0.8,0.9,0.0001745549725109498,2.0,20,256,0.94278769204978,PRUNED
120,120,2.0,2022-03-07 02:46:14.308017,2022-03-07 02:46:35.840062,0 days 00:00:21.532045,256,0.2,0.0006038129940565887,0.99,0.995,3.086772012819593e-05,0.3,10,2048,0.7290464453141338,PRUNED
121,121,8.333333333333334,2022-03-07 02:46:36.996260,2022-03-07 02:47:18.473852,0 days 00:00:41.477592,32,0.1,0.0003608524351198102,0.95,0.99,4.002987065404776e-05,0.9,1,256,0.05878546633846841,COMPLETE
122,122,3.6666666666666665,2022-03-07 02:47:18.473852,2022-03-07 02:47:37.124979,0 days 00:00:18.651127,256,0.1,0.00036355855093624817,0.95,0.99,3.466588620951317e-05,0.9,1,2048,0.06814147843447783,PRUNED
123,123,0.6666666666666666,2022-03-07 02:47:37.124979,2022-03-07 02:47:57.621366,0 days 00:00:20.496387,32,0.1,0.0004421467475982284,0.95,0.99,4.009634585003404e-05,0.9,1,256,0.0646543989592964,PRUNED
124,124,13.0,2022-03-07 02:47:57.621366,2022-03-07 02:48:18.055666,0 days 00:00:20.434300,32,0.1,0.0060643156389847165,0.95,0.99,5.065019528799775e-05,0.9,1,256,0.1009575904504725,PRUNED
125,125,3.6666666666666665,2022-03-07 02:48:18.055666,2022-03-07 02:48:59.329291,0 days 00:00:41.273625,32,0.1,0.00026055127937954855,0.95,0.99,0.0001208115174830871,0.9,1,256,0.020410843846535475,COMPLETE
126,126,7.666666666666667,2022-03-07 02:48:59.329291,2022-03-07 02:49:19.890135,0 days 00:00:20.560844,32,0.1,0.00014870251772665185,0.95,0.99,0.00011811764298514854,0.9,1,256,0.020611464776819,PRUNED
127,127,11.333333333333334,2022-03-07 02:49:19.890135,2022-03-07 02:49:39.166068,0 days 00:00:19.275933,128,0.1,0.0002700859903178248,0.95,0.99,8.98794334396939e-05,0.9,1,256,0.04517636077346232,PRUNED
128,128,4.333333333333333,2022-03-07 02:49:39.166068,2022-03-07 02:49:59.598253,0 days 00:00:20.432185,32,0.1,0.0003438054191176283,0.95,0.99,0.0001373608039719649,0.9,1,256,0.6066198109384855,PRUNED
129,129,-4.0,2022-03-07 02:49:59.598253,2022-03-07 02:50:19.267825,0 days 00:00:19.669572,64,0.1,0.00024420168147186607,0.95,0.99,0.0006867574879148305,0.9,1,64,0.030504004293394976,PRUNED
130,130,3.0,2022-03-07 02:50:19.267825,2022-03-07 02:50:37.903295,0 days 00:00:18.635470,256,0.1,0.001210630476328784,0.95,0.999,4.315099755722286e-05,0.7,1,2048,0.12977247947628248,PRUNED
131,131,7.0,2022-03-07 02:50:39.168869,2022-03-07 02:51:36.844528,0 days 00:00:57.675659,32,0.4,0.00030769905769858043,0.99,0.99,6.609314001935209e-05,1.0,5,256,0.08023647635355646,COMPLETE
132,132,5.666666666666667,2022-03-07 02:51:36.844528,2022-03-07 02:51:58.243632,0 days 00:00:21.399104,128,0.4,0.0003986854257507946,0.99,0.995,6.730614287078313e-05,1.0,5,1024,0.09559344207498718,PRUNED
133,133,-2.6666666666666665,2022-03-07 02:51:58.243632,2022-03-07 02:52:26.645804,0 days 00:00:28.402172,32,0.4,0.0003015191846913988,0.99,0.99,6.049945665415323e-05,1.0,5,256,0.11523800633908052,PRUNED
134,134,2.3333333333333335,2022-03-07 02:52:26.645804,2022-03-07 02:52:55.099589,0 days 00:00:28.453785,32,0.4,0.00017975014395934247,0.99,0.99,0.00010242938844201613,1.0,5,256,0.06437455711359026,PRUNED
135,135,1.0,2022-03-07 02:52:55.099589,2022-03-07 02:53:23.685290,0 days 00:00:28.585701,32,0.4,0.0003152063951281842,0.99,0.99,7.976659508700712e-05,1.0,5,256,0.010623025110370155,PRUNED
136,136,13.333333333333334,2022-03-07 02:53:23.685290,2022-03-07 02:54:02.330969,0 days 00:00:38.645679,32,0.3,0.0002177373082906091,0.99,0.99,0.00047624034284183853,0.5,10,256,0.08744536253593589,PRUNED
137,137,8.0,2022-03-07 02:54:02.330969,2022-03-07 02:54:21.485444,0 days 00:00:19.154475,256,0.4,0.00037303057887896305,0.95,0.99,4.899140555310366e-05,0.9,1,128,0.001837274860236375,PRUNED
138,138,-3.6666666666666665,2022-03-07 02:54:21.485444,2022-03-07 02:54:49.878779,0 days 00:00:28.393335,32,0.1,0.00025823092309390006,1.0,0.999,5.3852117970276545e-05,0.3,5,256,0.05648982915650849,PRUNED
139,139,7.333333333333333,2022-03-07 02:54:49.878779,2022-03-07 02:55:17.027842,0 days 00:00:27.149063,64,0.1,0.00019655827667539727,0.9,0.995,8.787850909862857e-05,5.0,10,2048,0.7116672778077333,PRUNED
140,140,2.0,2022-03-07 02:55:17.027842,2022-03-07 02:55:35.874467,0 days 00:00:18.846625,512,0.4,0.0004267565953477972,0.98,0.99,6.534653139483269e-05,1.0,1,256,0.19692709914542775,PRUNED
141,141,-1.0,2022-03-07 02:55:37.193695,2022-03-07 02:55:56.938357,0 days 00:00:19.744662,256,0.1,0.00012013714963412637,0.99,0.999,0.00012656148287689566,0.7,5,2048,0.3382390792339345,PRUNED
142,142,0.0,2022-03-07 02:55:56.938357,2022-03-07 02:56:17.202267,0 days 00:00:20.263910,32,0.3,0.0003514092111656849,0.8,0.995,0.00010795711114959545,0.3,1,512,0.4959654868179554,PRUNED
143,143,0.3333333333333333,2022-03-07 02:56:17.202267,2022-03-07 02:57:15.790505,0 days 00:00:58.588238,32,0.2,0.000512710755574131,0.92,0.9,1.404384756109037e-05,2.0,20,256,0.6748070484291757,PRUNED
144,144,-2.3333333333333335,2022-03-07 02:57:15.790505,2022-03-07 02:58:14.371230,0 days 00:00:58.580725,32,0.2,0.0004530347352449502,0.95,0.99,1.249165502762448e-05,1.0,20,256,0.8193102525717542,PRUNED
145,145,10.0,2022-03-07 02:58:14.371230,2022-03-07 02:59:13.193992,0 days 00:00:58.822762,32,0.2,0.0002827212456221876,0.92,0.95,1.667501033894819e-05,0.9,20,256,0.03531498009788641,PRUNED
146,146,-3.3333333333333335,2022-03-07 02:59:13.193992,2022-03-07 02:59:51.677743,0 days 00:00:38.483751,32,0.1,0.00013535767008245088,0.99,0.995,1.070601630368304e-05,0.7,10,256,0.16795331101369504,PRUNED
147,147,12.0,2022-03-07 02:59:51.677743,2022-03-07 03:00:13.115868,0 days 00:00:21.438125,128,0.4,0.0005544920100906824,0.95,0.9999,3.746332808473303e-05,0.3,5,256,0.7580054761686431,PRUNED
148,148,11.0,2022-03-07 03:00:13.115868,2022-03-07 03:00:33.848680,0 days 00:00:20.732812,32,0.2,0.0003922224516499576,0.98,0.999,7.366125587988938e-05,2.0,1,64,0.2923854721074089,PRUNED
149,149,1.3333333333333333,2022-03-07 03:00:33.848680,2022-03-07 03:01:13.894268,0 days 00:00:40.045588,64,0.1,0.0009314309913937974,0.9,0.9,0.0003923243979449927,1.0,20,256,0.07584173664202305,PRUNED
150,150,-2.3333333333333335,2022-03-07 03:01:13.894268,2022-03-07 03:01:35.205680,0 days 00:00:21.311412,256,0.2,0.0007206081898271657,0.92,0.99,2.6446054663104176e-05,0.7,10,2048,0.13441637568522818,PRUNED
151,151,7.0,2022-03-07 03:01:36.658807,2022-03-07 03:01:55.762426,0 days 00:00:19.103619,512,0.4,0.008547797167848998,0.99,0.995,4.390308941656375e-05,0.9,1,256,0.2506009012584133,PRUNED
152,152,4.333333333333333,2022-03-07 03:01:55.762426,2022-03-07 03:02:47.132608,0 days 00:00:51.370182,32,0.1,0.0003304303080220058,0.95,0.99,1.5655264386780994e-05,1.0,20,2048,0.880604578785991,PRUNED
153,153,6.0,2022-03-07 03:02:47.132608,2022-03-07 03:03:05.887552,0 days 00:00:18.754944,512,0.1,0.0004890207708554252,0.8,0.99,2.584805021873256e-05,0.7,1,2048,0.2195545930605763,PRUNED
154,154,8.0,2022-03-07 03:03:05.887552,2022-03-07 03:03:24.664068,0 days 00:00:18.776516,512,0.1,0.0004307513753631995,1.0,0.99,1.8170448213164267e-05,0.7,1,2048,0.20663129450197576,PRUNED
155,155,3.3333333333333335,2022-03-07 03:03:24.664068,2022-03-07 03:03:43.643080,0 days 00:00:18.979012,512,0.1,0.0004694116818459456,1.0,0.99,2.2859751520319224e-05,0.7,1,2048,0.23474456596473442,PRUNED
156,156,4.0,2022-03-07 03:03:43.643080,2022-03-07 03:04:21.578511,0 days 00:00:37.935431,512,0.1,0.0004112241067414467,1.0,0.99,2.141959916918704e-05,0.7,1,2048,0.17793886203420772,COMPLETE
157,157,9.0,2022-03-07 03:04:21.578511,2022-03-07 03:04:41.796092,0 days 00:00:20.217581,512,0.1,0.00030518221800461895,0.99,0.999,2.128570453017845e-05,0.7,1,2048,0.17588555827012348,PRUNED
158,158,1.0,2022-03-07 03:04:41.796092,2022-03-07 03:05:03.312924,0 days 00:00:21.516832,256,0.3,0.00038517366470154223,1.0,0.99,0.00025022594690080914,0.3,5,256,0.14544307654515964,PRUNED
159,159,14.0,2022-03-07 03:05:03.312924,2022-03-07 03:05:30.191029,0 days 00:00:26.878105,128,0.2,0.00034308960906376013,1.0,0.995,0.0005425388424252069,2.0,10,256,0.7167573432679053,PRUNED
160,160,7.333333333333333,2022-03-07 03:05:30.191029,2022-03-07 03:05:51.664817,0 days 00:00:21.473788,64,0.1,0.0006439377049747029,0.95,0.9,0.00021406490869979204,0.5,1,2048,0.745011944191097,PRUNED
161,161,1.0,2022-03-07 03:05:53.047464,2022-03-07 03:06:48.778357,0 days 00:00:55.730893,32,0.2,0.0005678151198624345,0.92,0.99,2.013340893785756e-05,0.9,20,256,0.11359813438609406,PRUNED
162,162,9.0,2022-03-07 03:06:48.778357,2022-03-07 03:07:07.588674,0 days 00:00:18.810317,256,0.4,0.0028668657841019077,0.99,0.999,2.886111385719158e-05,0.7,1,64,0.7876004309593084,PRUNED
163,163,13.0,2022-03-07 03:07:07.588674,2022-03-07 03:07:25.297109,0 days 00:00:17.708435,256,0.1,0.001750664064714606,0.95,0.99,3.842911951915803e-05,0.7,1,2048,0.03153676656580169,PRUNED
164,164,8.333333333333334,2022-03-07 03:07:25.297109,2022-03-07 03:07:44.386342,0 days 00:00:19.089233,256,0.1,0.001051415423261011,0.95,0.99,5.688386066530442e-05,0.7,1,2048,0.019521079861009195,PRUNED
165,165,-4.333333333333333,2022-03-07 03:07:44.386342,2022-03-07 03:08:03.038482,0 days 00:00:18.652140,512,0.1,0.00041242228704840714,1.0,0.99,0.00011983047515863008,0.7,1,2048,0.2335857665482906,PRUNED
166,166,0.3333333333333333,2022-03-07 03:08:03.038482,2022-03-07 03:08:21.685978,0 days 00:00:18.647496,256,0.1,0.002379344151590769,0.95,0.99,4.137100880528781e-05,1.0,1,2048,0.05211141250764663,PRUNED
167,167,3.6666666666666665,2022-03-07 03:08:21.685978,2022-03-07 03:08:43.437017,0 days 00:00:21.751039,256,0.1,0.002020347397277042,0.95,0.99,3.412409017820536e-05,0.3,5,128,0.8435211763960277,PRUNED
168,168,2.0,2022-03-07 03:08:43.437017,2022-03-07 03:09:18.409670,0 days 00:00:34.972653,32,0.1,0.0036465555104794453,0.95,0.995,4.6301113229298634e-05,5.0,10,2048,0.9258267589310736,PRUNED
169,169,2.6666666666666665,2022-03-07 03:09:18.409670,2022-03-07 03:09:48.045997,0 days 00:00:29.636327,128,0.2,0.004515437930039578,0.98,0.9,0.0009638353427237977,0.7,20,1024,0.6896448069029955,PRUNED
170,170,7.0,2022-03-07 03:09:48.045997,2022-03-07 03:10:06.688954,0 days 00:00:18.642957,512,0.1,0.0003670880996388688,1.0,0.99,1.5796607159240872e-05,0.7,1,256,0.1842405852353997,PRUNED
171,171,2.0,2022-03-07 03:10:08.119117,2022-03-07 03:10:26.720086,0 days 00:00:18.600969,512,0.4,0.00043496745629035606,1.0,0.99,0.0003133490792699454,2.0,1,2048,0.2725906525942334,PRUNED
172,172,2.0,2022-03-07 03:10:26.720086,2022-03-07 03:10:47.016823,0 days 00:00:20.296737,256,0.3,0.001157321932533599,0.9,0.999,1.1578239277979243e-05,0.9,5,256,0.08596827403278882,PRUNED
173,173,9.0,2022-03-07 03:10:47.016823,2022-03-07 03:11:05.465514,0 days 00:00:18.448691,512,0.1,0.0005240537804178685,1.0,0.99,2.495789987141015e-05,0.7,1,2048,0.1497660396476695,PRUNED
174,174,13.666666666666666,2022-03-07 03:11:05.465514,2022-03-07 03:11:23.898615,0 days 00:00:18.433101,512,0.1,0.005505461667506609,0.99,0.99,2.9835845050560636e-05,0.7,1,2048,0.022662216147543286,PRUNED
175,175,-1.6666666666666667,2022-03-07 03:11:23.898615,2022-03-07 03:11:43.068432,0 days 00:00:19.169817,64,0.1,0.0001579321801107045,1.0,0.99,0.00015121521061489898,0.7,1,2048,0.04020027486311672,PRUNED
176,176,9.0,2022-03-07 03:11:43.068432,2022-03-07 03:12:03.426103,0 days 00:00:20.357671,32,0.1,0.0031489848580481066,0.8,0.995,0.0008117309975379494,1.0,1,2048,0.21487600505809337,PRUNED
177,177,11.333333333333334,2022-03-07 03:12:03.426103,2022-03-07 03:12:29.321009,0 days 00:00:25.894906,256,0.1,0.001361766322494076,0.95,0.99,1.7678567370275374e-05,0.7,20,512,0.006390795803421535,PRUNED
178,178,0.6666666666666666,2022-03-07 03:12:29.321009,2022-03-07 03:13:07.826491,0 days 00:00:38.505482,32,0.2,0.00034270871506341955,0.92,0.95,2.3915177892688736e-05,0.3,10,256,0.06453189792477265,PRUNED
179,179,1.6666666666666667,2022-03-07 03:13:07.826491,2022-03-07 03:13:26.274601,0 days 00:00:18.448110,512,0.1,0.0004020993212132308,0.99,0.9999,2.1057077551400697e-05,1.0,1,2048,0.10308803622687386,PRUNED
180,180,5.666666666666667,2022-03-07 03:13:26.274601,2022-03-07 03:13:45.112775,0 days 00:00:18.838174,128,0.4,0.00046622570960985245,0.95,0.99,6.30579411208743e-05,0.7,1,256,0.12415104730843338,PRUNED
181,181,-2.6666666666666665,2022-03-07 03:13:46.534653,2022-03-07 03:14:38.704544,0 days 00:00:52.169891,32,0.2,0.00028693430236080694,0.99,0.995,1.3873873091526557e-05,0.9,20,2048,0.16587993027162462,PRUNED
182,182,0.3333333333333333,2022-03-07 03:14:38.704544,2022-03-07 03:15:03.061234,0 days 00:00:24.356690,64,0.1,0.001512907457245859,0.95,0.9,9.368628153001051e-05,2.0,5,64,0.20205634453198393,PRUNED
183,183,11.666666666666666,2022-03-07 03:15:03.061234,2022-03-07 03:15:25.580527,0 days 00:00:22.519293,512,0.2,0.0005593308052387107,1.0,0.999,3.500746059127846e-05,0.5,20,2048,0.8809725500930425,PRUNED
184,184,0.0,2022-03-07 03:15:25.580527,2022-03-07 03:15:48.268875,0 days 00:00:22.688348,512,0.2,0.0004896718788308556,1.0,0.999,5.089739328064149e-05,0.5,20,2048,0.655408600378892,PRUNED
185,185,0.0,2022-03-07 03:15:48.268875,2022-03-07 03:16:10.737591,0 days 00:00:22.468716,512,0.2,0.0007707797607794805,1.0,0.999,3.118043086147694e-05,0.5,20,2048,0.8096822214106336,PRUNED
186,186,-0.6666666666666666,2022-03-07 03:16:10.737591,2022-03-07 03:16:33.203024,0 days 00:00:22.465433,512,0.2,0.0006260465783631868,1.0,0.999,3.7728615847133755e-05,0.5,20,2048,0.905797667287968,PRUNED
187,187,0.6666666666666666,2022-03-07 03:16:33.218648,2022-03-07 03:16:55.377020,0 days 00:00:22.158372,256,0.2,0.0009508827970244653,0.9,0.999,4.121673400595244e-05,0.3,10,256,0.2561956459779995,PRUNED
188,188,0.6666666666666666,2022-03-07 03:16:55.377020,2022-03-07 03:17:15.701300,0 days 00:00:20.324280,32,0.1,0.0003202632395634902,0.98,0.99,4.7624655076921036e-05,1.0,1,256,0.30741551680320567,PRUNED
189,189,0.0,2022-03-07 03:17:15.701300,2022-03-07 03:18:03.642924,0 days 00:00:47.941624,512,0.3,0.00041185947274041706,0.92,0.995,2.7608496000059896e-05,0.7,20,2048,0.7386916273963388,COMPLETE
190,190,-1.3333333333333333,2022-03-07 03:18:03.642924,2022-03-07 03:18:22.414484,0 days 00:00:18.771560,256,0.4,0.0008337730439287349,0.99,0.99,0.00013666207765781192,0.9,1,256,0.8593433145831255,PRUNED
191,191,5.0,2022-03-07 03:18:23.968043,2022-03-07 03:19:08.102096,0 days 00:00:44.134053,128,0.2,0.00017981351246790716,0.8,0.999,1.9557035511473078e-05,0.3,5,2048,0.832901243188318,COMPLETE
192,192,11.333333333333334,2022-03-07 03:19:08.102096,2022-03-07 03:19:29.352476,0 days 00:00:21.250380,128,0.1,0.00014083499901409785,0.8,0.99,1.901131777146167e-05,0.3,5,2048,0.8374334964062548,PRUNED
193,193,12.0,2022-03-07 03:19:29.352476,2022-03-07 03:19:50.346942,0 days 00:00:20.994466,128,0.2,0.00020402513151472057,0.8,0.999,2.3330048176696893e-05,0.3,5,2048,0.8693939160566583,PRUNED
194,194,0.6666666666666666,2022-03-07 03:19:50.346942,2022-03-07 03:20:11.077733,0 days 00:00:20.730791,128,0.2,0.00024088174421086213,0.8,0.999,2.0663231780471967e-05,0.3,5,2048,0.9272916482778404,PRUNED
195,195,4.0,2022-03-07 03:20:11.077733,2022-03-07 03:20:31.966597,0 days 00:00:20.888864,128,0.2,0.00036885063451095056,0.8,0.999,1.6088968866245783e-05,0.3,5,2048,0.7667836645203143,PRUNED
196,196,5.0,2022-03-07 03:20:31.966597,2022-03-07 03:20:58.594868,0 days 00:00:26.628271,32,0.2,0.0004616117598126466,0.95,0.999,0.00010673644311818845,1.0,5,2048,0.8956821565847872,PRUNED
197,197,0.3333333333333333,2022-03-07 03:20:58.594868,2022-03-07 03:21:23.097462,0 days 00:00:24.502594,128,0.2,0.00017265835940649495,0.99,0.999,4.496484331560039e-05,0.7,10,256,0.05088874630257427,PRUNED
198,198,-2.6666666666666665,2022-03-07 03:21:23.097462,2022-03-07 03:21:59.511085,0 days 00:00:36.413623,64,0.1,0.0005301266175902865,1.0,0.9,1.7527405812265004e-05,0.3,20,2048,0.8382976106347674,PRUNED
199,199,2.3333333333333335,2022-03-07 03:21:59.511085,2022-03-07 03:22:19.355505,0 days 00:00:19.844420,256,0.2,0.00010317792202415983,0.8,0.995,0.00012576712697062457,2.0,1,64,0.4108392166304906,PRUNED
200,200,-3.6666666666666665,2022-03-07 03:22:19.355505,2022-03-07 03:22:47.891191,0 days 00:00:28.535686,32,0.4,0.0026046442235319028,0.95,0.99,0.0007060370680026887,0.9,5,256,0.7983560585375522,PRUNED
201,201,-0.6666666666666666,2022-03-07 03:22:49.412678,2022-03-07 03:23:08.622676,0 days 00:00:19.209998,512,0.1,0.00015278458039636066,0.92,0.99,3.45485488263888e-05,0.7,1,128,0.0035917383164650145,PRUNED
202,202,-1.6666666666666667,2022-03-07 03:23:08.622676,2022-03-07 03:23:33.453908,0 days 00:00:24.831232,256,0.2,0.00018205939324309319,0.99,0.999,2.218454166801004e-05,0.5,20,2048,0.7006566286858671,PRUNED
203,203,9.0,2022-03-07 03:23:33.453908,2022-03-07 03:24:52.560669,0 days 00:01:19.106761,32,0.1,0.0006142789717230928,0.8,0.999,2.508467048987358e-05,0.3,10,1024,0.18289463760319385,COMPLETE
204,204,3.0,2022-03-07 03:24:52.560669,2022-03-07 03:25:31.237141,0 days 00:00:38.676472,32,0.1,0.0005992112175721333,0.8,0.999,2.540252450520471e-05,0.3,10,256,0.1609231359014195,PRUNED
205,205,-1.6666666666666667,2022-03-07 03:25:31.237141,2022-03-07 03:26:08.143321,0 days 00:00:36.906180,32,0.1,0.0004389065597334471,0.8,0.999,0.00018640172639547626,0.3,10,1024,0.1815067893967664,PRUNED
206,206,8.0,2022-03-07 03:26:08.143321,2022-03-07 03:27:27.011394,0 days 00:01:18.868073,32,0.1,0.0006488839547577896,0.8,0.999,5.58379996449804e-05,0.3,10,1024,0.19355719721290018,COMPLETE
207,207,0.6666666666666666,2022-03-07 03:27:27.011394,2022-03-07 03:28:04.055287,0 days 00:00:37.043893,32,0.1,0.00037079408405040523,0.8,0.999,5.265654422039584e-05,0.3,10,1024,0.20047619755825857,PRUNED
208,208,3.3333333333333335,2022-03-07 03:28:04.055287,2022-03-07 03:28:41.015029,0 days 00:00:36.959742,32,0.1,0.0006856759002689321,0.8,0.999,5.518280257068378e-05,0.3,10,1024,0.24359571550812237,PRUNED
209,209,-4.0,2022-03-07 03:28:41.015029,2022-03-07 03:29:18.456587,0 days 00:00:37.441558,32,0.1,0.0020905922906959027,0.8,0.995,1.9734446199045154e-05,0.3,10,1024,0.21241444616832367,PRUNED
210,210,1.3333333333333333,2022-03-07 03:29:18.456587,2022-03-07 03:29:55.439790,0 days 00:00:36.983203,32,0.1,0.0005246914923708058,0.8,0.99,2.3697220877004983e-05,0.3,10,1024,0.14015916476009843,PRUNED
211,211,10.333333333333334,2022-03-07 03:29:57.049168,2022-03-07 03:30:34.528500,0 days 00:00:37.479332,32,0.1,0.00013026969192746448,0.8,0.9,1.242475264809303e-05,0.3,10,1024,0.22841772821792325,PRUNED
212,212,17.666666666666668,2022-03-07 03:30:34.528500,2022-03-07 03:31:53.458949,0 days 00:01:18.930449,32,0.1,0.001855634943762448,0.95,0.99,0.00045957830050394723,5.0,10,1024,0.19188121488835355,COMPLETE
213,213,5.0,2022-03-07 03:31:53.474574,2022-03-07 03:32:30.797100,0 days 00:00:37.322526,32,0.1,0.0012932059414005913,0.95,0.99,0.0003512114812523672,5.0,10,1024,0.19725090345925828,PRUNED
214,214,11.0,2022-03-07 03:32:30.797100,2022-03-07 03:33:49.697367,0 days 00:01:18.900267,32,0.1,0.0018264169642777822,0.95,0.99,0.0004082393631293833,5.0,10,1024,0.17805920591965094,COMPLETE
215,215,4.666666666666667,2022-03-07 03:33:49.697367,2022-03-07 03:34:26.575698,0 days 00:00:36.878331,32,0.1,0.0018519999347186354,0.95,0.99,0.0004155390825301301,5.0,10,1024,0.16175622787627142,PRUNED
216,216,14.666666666666666,2022-03-07 03:34:26.575698,2022-03-07 03:35:03.452672,0 days 00:00:36.876974,32,0.1,0.001719376404617006,0.95,0.99,0.00044799436819083297,5.0,10,1024,0.1743223838222681,PRUNED
217,217,9.0,2022-03-07 03:35:03.452672,2022-03-07 03:35:40.291571,0 days 00:00:36.838899,32,0.1,0.00032795947923675353,0.95,0.99,0.0003345434995735388,5.0,10,1024,0.2219306449287783,PRUNED
218,218,4.333333333333333,2022-03-07 03:35:40.291571,2022-03-07 03:36:17.077409,0 days 00:00:36.785838,32,0.1,0.0016314928924726533,0.95,0.95,0.0005979747104166622,5.0,10,1024,0.18453845162979857,PRUNED
219,219,2.0,2022-03-07 03:36:17.093034,2022-03-07 03:37:36.015168,0 days 00:01:18.922134,32,0.1,0.0023919295078714785,0.98,0.99,7.913734102591603e-05,5.0,10,1024,0.19130984751372648,COMPLETE
220,220,9.666666666666666,2022-03-07 03:37:36.015168,2022-03-07 03:38:12.906579,0 days 00:00:36.891411,32,0.3,0.0004032654489539715,0.9,0.995,0.000391465773219915,5.0,10,1024,0.14683746404428075,PRUNED
221,221,1.3333333333333333,2022-03-07 03:38:14.766024,2022-03-07 03:38:51.808693,0 days 00:00:37.042669,32,0.1,0.0005723501545002269,0.99,0.999,0.0004725865049884312,5.0,10,1024,0.26664432609980737,PRUNED
222,222,,2022-03-07 03:38:51.808693,,,32,0.4,0.0010034651060168533,0.8,0.99,0.0005142353878047441,1.0,10,1024,0.12393874600726058,RUNNING
223,223,1.3333333333333333,2022-03-07 03:40:11.060777,2022-03-07 03:40:48.600443,0 days 00:00:37.539666,32,0.4,0.001104083590343795,0.8,0.99,0.0002960885916889224,1.0,10,1024,0.11621392017182156,PRUNED
224,224,6.666666666666667,2022-03-07 03:40:48.600443,2022-03-07 03:41:07.848516,0 days 00:00:19.248073,128,0.1,0.002144582730153122,0.95,0.99,0.000513391258195174,0.7,1,256,0.07215580225908894,PRUNED
225,225,13.0,2022-03-07 03:41:07.848516,2022-03-07 03:41:36.025080,0 days 00:00:28.176564,64,0.1,0.0004858123136835694,0.95,0.99,0.0003897327006839358,0.3,10,1024,0.02597148626779849,PRUNED
226,226,0.3333333333333333,2022-03-07 03:41:36.025080,2022-03-07 03:41:56.644681,0 days 00:00:20.619601,32,0.1,0.0021648981594260307,0.95,0.99,0.00044150838607977835,2.0,1,256,0.2152888416717669,PRUNED
227,227,5.0,2022-03-07 03:41:56.644681,2022-03-07 03:42:17.095290,0 days 00:00:20.450609,256,0.1,0.001925883207383736,0.95,0.9999,6.203637375190921e-05,0.9,5,256,0.46291840669417306,PRUNED
